ID,Fecha,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras
2023002816,2023-02-15,Si,Si,Si,No,Si,Si,No,No,No,No,No,No
2023002817,2023-02-15,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023002818,2023-02-15,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023002819,2023-02-15,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023002820,2023-02-15,No,Si,No,No,Si,Si,No,No,No,No,No,No
2023002821,2023-02-15,No,No,No,Si,Si,Si,No,No,No,No,No,No
2023002822,2023-02-15,No,Si,No,No,Si,Si,No,No,No,No,No,No
2023002823,2023-02-15,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023002824,2023-02-15,No,Si,No,No,Si,Si,No,No,No,No,No,No
2023002825,2023-02-15,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2023002826,2023-02-16,No,No,Si,No,No,No,No,No,No,No,No,No
2023002827,2023-02-16,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023002828,2023-02-16,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002829,2023-02-16,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002830,2023-02-16,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2023002831,2023-02-16,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002832,2023-02-16,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002833,2023-02-16,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002834,2023-02-16,No,Si,No,No,No,Si,No,No,No,No,No,No
2023002835,2023-02-16,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023002836,2023-02-16,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002837,2023-02-16,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002838,2023-02-16,No,No,Si,No,No,No,No,Si,No,No,No,No
2023002839,2023-02-16,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002840,2023-02-16,No,Si,No,No,No,Si,No,No,No,No,No,No
2023002841,2023-02-16,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2023002842,2023-02-16,No,Si,No,No,No,No,No,No,No,No,No,No
2023002843,2023-02-16,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023002844,2023-02-16,No,Si,No,No,No,Si,No,No,No,No,No,No
2023002845,2023-02-16,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002846,2023-02-16,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002847,2023-02-16,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023002848,2023-02-16,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002849,2023-02-16,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002850,2023-02-16,Si,No,No,Si,Si,No,No,No,No,No,No,Si
2023002851,2023-02-16,No,Si,Si,No,No,No,No,No,No,No,No,Si
2023002852,2023-02-16,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002853,2023-02-16,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002854,2023-02-16,No,Si,Si,No,No,Si,No,No,No,No,No,No
2023002855,2023-02-16,Si,No,Si,No,No,Si,No,No,No,No,No,No
2023002856,2023-02-16,No,Si,No,Si,Si,No,No,No,No,No,No,Si
2023002857,2023-02-16,No,Si,No,No,No,Si,No,No,No,No,No,No
2023002858,2023-02-16,No,Si,Si,No,No,No,No,No,No,No,No,Si
2023002859,2023-02-16,No,Si,No,No,No,Si,No,No,No,No,No,No
2023002860,2023-02-16,No,Si,No,No,Si,Si,No,No,No,No,No,No
2023002861,2023-02-16,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002862,2023-02-16,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023002863,2023-02-16,No,Si,No,No,Si,Si,No,No,No,No,No,No
2023002864,2023-02-16,No,Si,No,No,Si,Si,Si,No,No,No,No,No
2023002865,2023-02-16,No,Si,Si,No,Si,Si,No,No,Si,No,No,No
2023002866,2023-02-17,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002867,2023-02-17,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002868,2023-02-17,Si,No,No,No,No,Si,No,No,No,No,No,No
2023002869,2023-02-17,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023002870,2023-02-17,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023002871,2023-02-17,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002872,2023-02-17,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002873,2023-02-17,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2023002874,2023-02-17,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2023002875,2023-02-17,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2023002876,2023-02-17,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2023002877,2023-02-17,No,No,Si,No,No,No,No,No,No,No,No,No
2023002878,2023-02-17,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023002879,2023-02-17,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2023002880,2023-02-17,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023002881,2023-02-17,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002882,2023-02-17,Si,Si,Si,No,Si,Si,No,No,No,No,No,No
2023002883,2023-02-17,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002884,2023-02-17,No,Si,No,No,No,Si,No,No,No,No,No,No
2023002885,2023-02-17,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002886,2023-02-17,Si,No,No,No,No,Si,No,No,No,No,No,No
2023002887,2023-02-17,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002888,2023-02-17,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002889,2023-02-17,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023002890,2023-02-17,No,Si,No,No,No,Si,No,No,No,No,No,No
2023002891,2023-02-17,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023002892,2023-02-17,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2023002893,2023-02-17,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2023002894,2023-02-17,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023002895,2023-02-17,No,Si,No,No,Si,No,Si,No,No,No,No,No
2023002896,2023-02-17,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023002897,2023-02-17,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023002898,2023-02-17,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023002899,2023-02-17,No,Si,No,No,Si,No,No,No,No,No,No,No
2023002900,2023-02-17,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002901,2023-02-17,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023002902,2023-02-17,Si,Si,Si,No,Si,Si,No,No,No,No,No,No
2023002903,2023-02-17,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023002904,2023-02-18,No,Si,No,No,No,Si,No,No,No,No,No,No
2023002905,2023-02-18,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002906,2023-02-18,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002907,2023-02-18,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002908,2023-02-18,No,Si,No,No,No,Si,No,No,No,No,No,No
2023002909,2023-02-18,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002910,2023-02-18,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2023002911,2023-02-18,No,Si,No,No,No,Si,No,No,No,No,No,No
2023002912,2023-02-18,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023002913,2023-02-18,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2023002914,2023-02-18,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2023002915,2023-02-18,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002916,2023-02-18,Si,Si,Si,No,Si,Si,No,No,No,No,No,No
2023002917,2023-02-18,No,Si,No,No,No,Si,No,No,No,No,No,No
2023002918,2023-02-18,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002919,2023-02-18,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002920,2023-02-18,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002921,2023-02-18,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023002922,2023-02-18,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002923,2023-02-18,No,Si,No,No,No,Si,No,No,No,No,No,No
2023002924,2023-02-18,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023002925,2023-02-18,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002926,2023-02-18,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2023002927,2023-02-18,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002928,2023-02-18,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002929,2023-02-18,Si,Si,No,No,No,No,Si,No,No,No,No,No
2023002930,2023-02-18,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023002931,2023-02-18,Si,Si,No,No,No,No,No,No,No,No,No,No
2023002932,2023-02-18,No,Si,No,No,No,Si,No,No,No,No,No,No
2023002933,2023-02-18,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002934,2023-02-18,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002935,2023-02-18,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023002936,2023-02-18,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002937,2023-02-18,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002938,2023-02-18,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023002939,2023-02-18,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002940,2023-02-18,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002941,2023-02-18,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023002942,2023-02-18,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023002943,2023-02-18,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2023002944,2023-02-18,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023002945,2023-02-18,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002946,2023-02-18,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2023002947,2023-02-18,No,Si,Si,Si,No,Si,No,No,No,No,No,No
2023002948,2023-02-18,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023002949,2023-02-18,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002950,2023-02-18,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023002951,2023-02-18,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002952,2023-02-18,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002953,2023-02-18,No,Si,Si,No,No,No,No,No,No,No,No,No
2023002954,2023-02-18,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2023002955,2023-02-19,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023002956,2023-02-19,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002957,2023-02-19,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002958,2023-02-19,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023002959,2023-02-19,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2023002960,2023-02-19,No,Si,No,No,No,Si,No,No,No,No,No,No
2023002961,2023-02-19,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002962,2023-02-19,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2023002963,2023-02-19,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023002964,2023-02-19,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2023002965,2023-02-19,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002966,2023-02-19,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002967,2023-02-19,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023002968,2023-02-19,No,Si,No,Si,No,No,No,No,No,No,No,No
2023002969,2023-02-19,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002970,2023-02-19,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002971,2023-02-19,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002972,2023-02-19,No,Si,No,No,Si,Si,No,No,No,No,No,No
2023002973,2023-02-19,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002974,2023-02-19,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002975,2023-02-19,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002976,2023-02-19,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002977,2023-02-19,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002978,2023-02-19,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023002979,2023-02-19,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002980,2023-02-19,No,Si,No,No,No,Si,No,No,No,No,No,No
2023002981,2023-02-19,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002982,2023-02-19,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023002983,2023-02-19,No,Si,No,No,Si,Si,No,No,No,No,No,No
2023002984,2023-02-19,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002985,2023-02-19,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002986,2023-02-19,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2023002987,2023-02-19,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023002988,2023-02-19,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002989,2023-02-19,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002990,2023-02-19,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002991,2023-02-19,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023002992,2023-02-19,No,Si,No,No,No,Si,No,No,No,No,No,No
2023002993,2023-02-19,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023002994,2023-02-19,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023002995,2023-02-19,No,Si,No,No,No,Si,No,No,No,No,No,No
2023002996,2023-02-19,No,Si,No,No,No,No,No,No,No,No,No,Si
2023002997,2023-02-19,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023002998,2023-02-19,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023002999,2023-02-19,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003000,2023-02-19,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023003001,2023-02-19,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003002,2023-02-19,Si,Si,Si,No,Si,Si,No,No,No,No,No,No
2023003003,2023-02-19,No,Si,No,No,Si,Si,No,No,No,No,No,No
2023003004,2023-02-19,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003005,2023-02-19,No,No,No,No,No,Si,No,No,No,No,No,No
2023003006,2023-02-19,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023003007,2023-02-19,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023003008,2023-02-19,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003009,2023-02-19,No,Si,Si,Si,Si,Si,No,No,No,No,No,No
2023003010,2023-02-19,No,Si,Si,No,Si,Si,No,No,No,No,No,No
2023003011,2023-02-19,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003012,2023-02-19,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2023003013,2023-02-19,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023003014,2023-02-19,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003015,2023-02-20,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003016,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003017,2023-02-20,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2023003018,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003019,2023-02-20,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003020,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003021,2023-02-20,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003022,2023-02-20,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023003023,2023-02-20,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003024,2023-02-20,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2023003025,2023-02-20,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2023003026,2023-02-20,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003027,2023-02-20,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003028,2023-02-20,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003029,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003030,2023-02-20,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023003031,2023-02-20,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003032,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003033,2023-02-20,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003034,2023-02-20,No,Si,No,No,Si,Si,No,No,No,No,No,No
2023003035,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003036,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003037,2023-02-20,Si,Si,Si,No,Si,No,No,No,No,No,No,No
2023003038,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003039,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003040,2023-02-20,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023003041,2023-02-20,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003042,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003043,2023-02-20,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023003044,2023-02-20,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2023003045,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003046,2023-02-20,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023003047,2023-02-20,Si,Si,Si,No,No,No,No,No,No,No,No,No
2023003048,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003049,2023-02-20,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003050,2023-02-20,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003051,2023-02-20,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023003052,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003053,2023-02-20,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003054,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003055,2023-02-20,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2023003056,2023-02-20,No,Si,No,No,Si,Si,No,No,No,No,No,No
2023003057,2023-02-20,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003058,2023-02-20,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023003059,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003060,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003061,2023-02-20,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023003062,2023-02-20,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023003063,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003064,2023-02-20,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003065,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003066,2023-02-20,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003067,2023-02-20,Si,Si,No,No,No,No,No,No,No,No,No,Si
2023003068,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003069,2023-02-20,Si,Si,No,No,No,No,No,No,No,No,No,Si
2023003070,2023-02-20,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003071,2023-02-20,No,Si,No,No,Si,Si,No,No,No,No,No,No
2023003072,2023-02-20,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023003073,2023-02-20,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023003074,2023-02-20,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023003075,2023-02-20,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2023003076,2023-02-20,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023003077,2023-02-20,No,No,No,Si,No,Si,No,No,No,No,No,No
2023003078,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003079,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003080,2023-02-20,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023003081,2023-02-20,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023003082,2023-02-20,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003083,2023-02-20,No,Si,Si,No,Si,No,No,No,No,No,No,No
2023003084,2023-02-20,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003085,2023-02-20,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003086,2023-02-20,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003087,2023-02-20,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2023003088,2023-02-20,Si,Si,No,Si,No,Si,Si,No,No,No,No,No
2023003089,2023-02-21,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2023003090,2023-02-21,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003091,2023-02-21,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003092,2023-02-21,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023003093,2023-02-21,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003094,2023-02-21,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No
2023003095,2023-02-21,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2023003096,2023-02-21,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003097,2023-02-21,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023003098,2023-02-21,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023003099,2023-02-21,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003100,2023-02-21,No,Si,No,No,Si,Si,No,No,No,No,No,No
2023003101,2023-02-21,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003102,2023-02-21,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023003103,2023-02-21,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003104,2023-02-21,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2023003105,2023-02-21,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003106,2023-02-21,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003107,2023-02-21,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003108,2023-02-21,No,Si,No,No,Si,No,No,No,No,No,No,No
2023003109,2023-02-21,No,Si,Si,Si,No,Si,No,No,No,No,No,No
2023003110,2023-02-21,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003111,2023-02-21,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003112,2023-02-21,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003113,2023-02-21,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003114,2023-02-21,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003115,2023-02-21,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003116,2023-02-21,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023003117,2023-02-21,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023003118,2023-02-21,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023003119,2023-02-21,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003120,2023-02-21,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003121,2023-02-21,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003122,2023-02-21,Si,Si,No,No,No,No,No,No,No,No,No,No
2023003123,2023-02-21,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2023003124,2023-02-21,Si,No,No,No,No,Si,No,No,No,No,No,No
2023003125,2023-02-21,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2023003126,2023-02-21,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003127,2023-02-21,Si,Si,Si,No,No,Si,No,No,No,No,No,No
2023003128,2023-02-21,No,Si,No,No,Si,Si,No,No,No,No,No,No
2023003129,2023-02-21,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003130,2023-02-21,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003131,2023-02-21,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003132,2023-02-21,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023003133,2023-02-21,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003134,2023-02-21,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2023003135,2023-02-21,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003136,2023-02-21,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003137,2023-02-21,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003138,2023-02-21,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003139,2023-02-21,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2023003140,2023-02-21,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003141,2023-02-21,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003142,2023-02-21,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003143,2023-02-21,Si,Si,No,Si,Si,Si,Si,No,No,No,No,No
2023003144,2023-02-21,No,No,No,No,No,Si,No,No,No,No,No,No
2023003145,2023-02-21,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003146,2023-02-21,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003147,2023-02-21,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003148,2023-02-21,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023003149,2023-02-21,No,Si,Si,No,No,No,No,Si,No,No,No,No
2023003150,2023-02-21,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003151,2023-02-21,No,Si,No,Si,Si,Si,No,No,No,No,No,No
2023003152,2023-02-21,No,No,No,No,No,No,No,No,No,No,No,No
2023003153,2023-02-21,Si,Si,Si,Si,No,Si,No,No,No,No,No,No
2023003154,2023-02-22,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003155,2023-02-22,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003156,2023-02-22,Si,Si,No,Si,No,Si,No,No,No,No,No,No
2023003157,2023-02-22,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003158,2023-02-22,No,Si,Si,No,No,No,No,No,No,No,No,No
2023003159,2023-02-22,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003160,2023-02-22,No,Si,No,No,No,Si,No,No,No,No,No,No
2023003161,2023-02-22,Si,Si,No,No,No,Si,No,No,No,No,No,No
2023003162,2023-02-22,No,Si,No,Si,No,Si,No,No,No,No,No,No
2023003163,2023-02-22,Si,Si,No,No,Si,Si,No,No,No,No,No,No
2023003164,2023-02-22,Si,Si,No,Si,Si,Si,No,No,No,No,No,No
2023003165,2023-02-22,No,Si,No,No,No,Si,No,No,No,No,No,No
